0	0.02556275158138954
1	0.023291823958089895
2	0.02366852054601302
3	0.02216615121400301
4	0.01946689904643351
5	0.020328357283316875
6	0.02206502316254267
7	0.021958060550626612
8	0.02073713193431537
9	0.019771049089615522
10	0.019235102848477233
11	0.018056036509488057
12	0.019416523125855418
13	0.017969049163845563
14	0.014381386192814833
15	0.01326584400556298
16	0.016580673464553986
17	0.015079611016985676
18	0.014884335927694883
19	0.01410821781110781
20	0.016578699482158343
21	0.016901593543752064
22	0.016171469603884336
23	0.01400339410813906
24	0.014021718219788077
25	0.013886453892128522
26	0.013953168706703937
27	0.010426375375070912
28	0.012032461523632965
29	0.010658912654960781
30	0.011035287232347925
31	0.01375255685108189
32	0.01350047379451159
33	0.010155485775909284
34	0.009865970246671423
35	0.007145490097529742
36	0.008109341338296888
37	0.00821053692220367
38	0.008501663104134154
39	0.008964316531025937
40	0.00890045756989485
41	0.00842431177006792
42	0.009750740393233372
43	0.008744831055360874
44	0.0076321057907355735
45	0.007309216884647627
46	0.007046777607635592
47	0.006784546648785998
48	0.00732874869611468
49	0.008082868243987651
50	0.007514718960984804
51	0.00692871527859245
52	0.006990583934959857
53	0.006436243437632433
54	0.006076159891756837
55	0.004871971917777156
56	0.004466875655041041
57	0.0048300067332380054
58	0.004873304364142802
59	0.005697645749490814
60	0.005374915101074987
61	0.005045485770011729
62	0.004541571575855598
63	0.00482004011251452
64	0.004634673044408021
65	0.004810255461403791
66	0.005686240674890526
67	0.00608507960442909
68	0.005349026236729932
69	0.004900643316004092
70	0.0031786842211463545
71	0.004581894815006194
72	0.00435541681292125
73	0.0028525073189966704
74	0.0020131566986071646
75	0.003184611843296959
76	0.0030200692161388098
77	0.0040792774704840025
78	0.003902472621626753
79	0.002725921879777874
80	0.002974092461576789
81	0.0025386443322597367
82	0.0031198824688115907
83	0.0025503627793845456
84	0.002145815863928189
85	0.0040794609148793294
86	0.0026209433567896206
87	0.00227943759270251
88	0.0021323014330406854
89	0.0025357115026495938
90	0.0023011899191411854
91	0.0015225020648951817
92	7.375226581775938E-4
93	0.0014249674902696008
94	0.0019974429275708373
95	0.002022909815881681
96	0.0015076309310291746
97	0.0018132185210116873
98	0.0026967760637897687
99	0.0017218296814641876
100	0.001551152414333249
101	0.0019194165219942295
102	0.001885537948716841
103	0.0017601722813816618
104	0.002144995657324254
105	0.0015157368497308568
106	0.0016191857441356307
107	0.0015515868113718115
108	0.0010493083806625094
109	0.0010555820595662992
110	8.586013317957641E-4
111	0.0018062951287176113
112	0.0016275658185265585
113	8.282325510243582E-4
114	0.0013284977436640228
115	7.16319470811079E-4
116	5.678803044564813E-4
117	5.935552540073382E-4
118	0.0012801895469647156
119	0.0013439796279456587
120	0.0019458735161269232
121	0.001366973483446396
122	0.0012291615873264484
123	7.144338267829809E-4
124	4.799490489567996E-4
125	5.817829012779081E-4
126	1.1741625256331282E-4
127	2.499971945316336E-4
128	1.5705685069709633E-4
129	5.010378117863154E-4
130	3.304181410552657E-4
131	0.0014438393426701177
132	0.001496642464742006
133	0.0013007164672380464
134	0.0010639355150962619
135	6.264531223680167E-4
136	0.0011697476166820035
137	4.0940649657034226E-4
138	6.877797200399614E-4
139	0.0012384862484212911
140	3.710446141966085E-4
141	0.0010010793634292014
142	7.447899964494379E-4
143	1.3665354834288829E-6
144	5.871625498544453E-5
145	2.070160207710679E-4
146	2.5214206451341985E-4
147	0.0012279006784925487
148	0.0013403767705567429
149	0.0028246186868650385
150	0.003800252029772325
151	0.0036554345963101705
152	0.0028200964420610005
153	0.003785025505899339
154	0.0038449013905999404
155	0.00454766169083409
156	0.003272057520881267
157	0.0042616129585217035
158	0.0059947074679039345
159	0.0071612507817752505
160	0.007836041064382356
161	0.006809085840260062
162	0.006141981471918046
163	0.00712360755946768
164	0.007017916977455623
165	0.005168317595754814
166	0.006713364662293206
167	0.006013147091592839
168	0.007110167476726615
169	0.007308343076629429
170	0.009401281060248333
171	0.009093944331286354
172	0.009034255124641864
173	0.010595629422030597
174	0.009138079845589212
175	0.010890343134483206
176	0.01013912318968509
177	0.010735606776131314
178	0.007319691274833239
179	0.008188029030934421
180	0.008934559517161954
181	0.008404964338795805
182	0.007500965365537849
183	0.00858398345892585
184	0.010044772058816166
185	0.008339975183461225
186	0.008992793052096465
187	0.008801046956731751
188	0.010319652182216196
189	0.00789552694861028
190	0.00859024274395212
191	0.009708996958671787
192	0.01168289307765449
193	0.010398320735981298
194	0.006275351303952544
195	0.008046530398551464
196	0.008829430144557447
197	0.009415814883440963
198	0.008665905714461363
199	0.007598309291715797
200	0.0074894153252830255
201	0.010083643897435298
202	0.007262154107354121
203	0.008875739381523494
204	0.007975889241883383
205	0.0071485731467821915
206	0.009772438836323645
207	0.00854965790058445
208	0.008462402101101399
209	0.007516688348642339
210	0.007985135991379668
211	0.007063109384596375
212	0.007102260761148806
213	0.011300151141892686
214	0.010344961228789048
215	0.009599536137972401
216	0.008201596761042576
217	0.007938191105727398
218	0.007551103453159332
219	0.008577278499542608
220	0.009012029475510025
221	0.00899828582673382
222	0.007941184652978354
223	0.007193700732928317
224	0.007354217697024388
225	0.007689519572173451
226	0.004731518595831826
227	0.004709986304613156
228	0.005796661036279559
229	0.007143537506419217
230	0.007211657499079227
231	0.010918304735637124
232	0.00796070960796617
233	0.006355231799683972
234	0.006046592253114986
235	0.0061455404910536245
236	0.0071345827007746505
237	0.006087609846562837
238	0.005809694789916035
239	0.005330933136404379
